"jd","star_name","band","validation_flag","magnitude"
2446197.7,"S AUR","Vis.","V",11.1
2446200.7,"S AUR","Vis.","V",11.2
2446288,"S AUR","Vis.","V",11.5
2446289.7,"S AUR","Vis.","V",11
2446294.8,"S AUR","Vis.","V",12.1
2446301.6,"S AUR","Vis.","V",12.1
2446311.8,"S AUR","Vis.","V",12.1
2446320.8,"S AUR","Vis.","V",12.2
2446325.8,"S AUR","Vis.","V",12.4
2446326.5,"S AUR","Vis.","V",12.9
2446328.6,"S AUR","Vis.","V",11.8
2446329.5,"S AUR","Vis.","V",11.7
2446346.5,"S AUR","Vis.","V",12.5
2446351.5,"S AUR","Vis.","V",12.6
2446351.7,"S AUR","Vis.","V",12.9
2446355.5,"S AUR","Vis.","V",12.5
2446355.8,"S AUR","Vis.","V",12.3
2446362.6,"S AUR","Vis.","V",12.1
2446362.9,"S AUR","Vis.","V",12.2
2446363.5,"S AUR","Vis.","V",12.2
2446364.5,"S AUR","Vis.","V",12
2446373.7,"S AUR","Vis.","V",12.2
2446377.6,"S AUR","Vis.","V",12.1
2446378.7,"S AUR","Vis.","V",12
2446379.1,"S AUR","Vis.","V",12.3
2446380.3,"S AUR","Vis.","V",12.2
2446383,"S AUR","Vis.","V",12.5
2446403.5,"S AUR","Vis.","V",12.1
2446403.6,"S AUR","Vis.","V",12.1
2446404.7,"S AUR","Vis.","V",12.1
2446409,"S AUR","Vis.","V",12.2
2446415.4,"S AUR","Vis.","V",12.2
2446421.4,"S AUR","Vis.","V",11.7
2446423,"S AUR","Vis.","V",11.9
2446423.6,"S AUR","Vis.","V",12.2
2446429.6,"S AUR","Vis.","V",12.4
2446430.6,"S AUR","Vis.","V",11.4
2446434.7,"S AUR","Vis.","V",12.2
2446435.7,"S AUR","Vis.","V",11.9
2446437,"S AUR","Vis.","V",11.7
2446437.4,"S AUR","Vis.","V",12
2446439.6,"S AUR","Vis.","V",10.9
2446439.6,"S AUR","Vis.","V",11.7
2446441.7,"S AUR","Vis.","V",12.3
2446442.6,"S AUR","Vis.","V",12
2446443.9,"S AUR","Vis.","V",11.7
2446448.6,"S AUR","Vis.","V",11.9
2446449.6,"S AUR","Vis.","V",10.9
2446449.6,"S AUR","Vis.","V",12.2
2446457.7,"S AUR","Vis.","V",12.1
2446459.6,"S AUR","Vis.","V",12.4
2446461.4,"S AUR","Vis.","V",12
2446464.6,"S AUR","Vis.","V",11.7
2446464.7,"S AUR","Vis.","V",12.2
2446466.9,"S AUR","Vis.","V",10.9
2446467.6,"S AUR","Vis.","V",11.6
2446467.7,"S AUR","Vis.","V",11.4
2446467.7,"S AUR","Vis.","V",12
2446468.6,"S AUR","Vis.","V",10.8
2446472.6,"S AUR","Vis.","V",12.1
2446475.3,"S AUR","Vis.","V",12
2446479.1,"S AUR","Vis.","V",11.4
2446483.6,"S AUR","Vis.","V",11.2
2446487.5,"S AUR","Vis.","V",11.7
2446489.5,"S AUR","Vis.","V",10.9
2446490.6,"S AUR","Vis.","V",11.2
2446492,"S AUR","Vis.","V",12
2446492.5,"S AUR","Vis.","V",12.1
2446492.65,"S AUR","Vis.","V",11.9
2446496.3,"S AUR","Vis.","V",12
2446498.6,"S AUR","Vis.","V",11.8
2446500.6,"S AUR","Vis.","V",11.9
2446505.3,"S AUR","Vis.","V",12
2446505.6,"S AUR","Vis.","V",10.7
2446505.6,"S AUR","Vis.","V",11.9
2446506.9,"S AUR","Vis.","V",11.6
2446507.5,"S AUR","Vis.","V",11.8
2446507.6,"S AUR","Vis.","V",11.1
2446518.6,"S AUR","Vis.","V",11.9
2446518.6,"S AUR","Vis.","V",11.6
2446519.4,"S AUR","Vis.","V",12.7
2446519.6,"S AUR","Vis.","V",10.8
2446519.7,"S AUR","Vis.","V",11.6
2446520.6,"S AUR","Vis.","V",11.6
2446521.6,"S AUR","Vis.","V",11.9
2446521.6,"S AUR","Vis.","V",11.7
2446522,"S AUR","Vis.","V",11.5
2446522.4,"S AUR","Vis.","V",11.7
2446524.34,"S AUR","Vis.","V",12.1
2446527,"S AUR","Vis.","V",11.5
2446527.7,"S AUR","Vis.","V",11.2
2446531.6,"S AUR","Vis.","V",12.4
2446532.6,"S AUR","Vis.","V",11.3
2446539.6,"S AUR","Vis.","V",11.6
2446539.602,"S AUR","Vis.","V",12.1
2446544.5,"S AUR","Vis.","V",11.8
2446548.6,"S AUR","Vis.","V",11.2
2446549.6,"S AUR","Vis.","V",11.5
2446549.6,"S AUR","Vis.","V",11.8
2446549.6,"S AUR","Vis.","V",11.8
2446553.6,"S AUR","Vis.","V",12.1
2446557.7,"S AUR","Vis.","V",12.1
2446649.5,"S AUR","Vis.","V",11.3
2446652.7,"S AUR","Vis.","V",11.5
2446659.9,"S AUR","Vis.","V",11.4
2446673.4,"S AUR","Vis.","V",11.4
2446673.8,"S AUR","Vis.","V",11.7
2446677.6,"S AUR","Vis.","V",10.7
2446680.6,"S AUR","Vis.","V",10.5
2446681,"S AUR","Vis.","V",10.8
2446682.8,"S AUR","Vis.","V",11.1
2446692.5,"S AUR","Vis.","V",10.6
2446693.5,"S AUR","Vis.","V",10.7
2446693.5,"S AUR","Vis.","V",10.8
2446701.9,"S AUR","Vis.","V",10.7
2446705.5,"S AUR","Vis.","V",10.4
2446708.5,"S AUR","Vis.","V",10.7
2446708.9,"S AUR","Vis.","V",10.8
2446708.9,"S AUR","Vis.","V",12
2446709.7,"S AUR","Vis.","V",10.7
2446711.7,"S AUR","Vis.","V",11.5
2446714.7,"S AUR","Vis.","V",12
2446715.4,"S AUR","Vis.","V",10.1
2446715.7,"S AUR","Vis.","V",10.2
2446716.4,"S AUR","Vis.","V",11.7
2446729.9,"S AUR","Vis.","V",10.9
2446732.6,"S AUR","Vis.","V",11.2
2446733.5,"S AUR","Vis.","V",10.9
2446733.6,"S AUR","Vis.","V",10.6
2446733.7,"S AUR","Vis.","V",11.2
2446733.7,"S AUR","Vis.","V",11.2
2446734.7,"S AUR","Vis.","V",11.5
2446735.6,"S AUR","Vis.","V",11.7
2446736.4,"S AUR","Vis.","V",10.2
2446737.7,"S AUR","Vis.","V",11.2
2446737.9,"S AUR","Vis.","V",10.3
2446739.1,"S AUR","Vis.","V",11.5
2446741.4,"S AUR","Vis.","V",11.4
2446741.6,"S AUR","Vis.","V",10.7
2446743.5,"S AUR","Vis.","V",11.2
2446743.5,"S AUR","Vis.","V",11.5
2446744.7,"S AUR","Vis.","V",11
2446746.1,"S AUR","Vis.","V",11.5
2446747.5,"S AUR","Vis.","V",10.9
2446754.6,"S AUR","Vis.","V",11.1
2446755,"S AUR","Vis.","V",11.4
2446756.6,"S AUR","Vis.","V",10.5
2446756.6,"S AUR","Vis.","V",11.1
2446758.3,"S AUR","Vis.","V",11.5
2446760.4,"S AUR","Vis.","V",11.3
2446761,"S AUR","Vis.","V",11.3
2446761.312,"S AUR","Vis.","V",11.4
2446761.6,"S AUR","Vis.","V",10.7
2446761.6,"S AUR","Vis.","V",11.3
2446762.6,"S AUR","Vis.","V",10.2
2446763.5,"S AUR","Vis.","V",11.4
2446763.6,"S AUR","Vis.","V",11.7
2446764.6,"S AUR","Vis.","V",11.4
2446764.7,"S AUR","Vis.","V",10.8
2446766.1,"S AUR","Vis.","V",11.1
2446768.6,"S AUR","Vis.","V",11.1
2446770.7,"S AUR","Vis.","V",11.7
2446771,"S AUR","Vis.","V",11.4
2446771.3,"S AUR","Vis.","V",10.4
2446774.263,"S AUR","Vis.","V",11.5
2446774.6,"S AUR","Vis.","V",11.2
2446777.9,"S AUR","Vis.","V",12
2446778.4,"S AUR","Vis.","V",10.3
2446784.9,"S AUR","Vis.","V",11
2446786.5,"S AUR","Vis.","V",11.4
2446786.6,"S AUR","Vis.","V",11.3
2446786.7,"S AUR","Vis.","V",11.5
2446789.7,"S AUR","Vis.","V",11
2446791.5,"S AUR","Vis.","V",11.3
2446791.688,"S AUR","Vis.","V",11.4
2446793.6,"S AUR","Vis.","V",10.6
2446793.7,"S AUR","Vis.","V",11.4
2446793.7,"S AUR","Vis.","V",11.1
2446794,"S AUR","Vis.","V",11.8
2446794.36,"S AUR","Vis.","V",11.6
2446795.6,"S AUR","Vis.","V",11.3
2446796.6,"S AUR","Vis.","V",10.8
2446796.8,"S AUR","Vis.","V",11.3
2446799,"S AUR","Vis.","V",11.5
2446799.6,"S AUR","Vis.","V",11.2
2446799.7,"S AUR","Vis.","V",11.8
2446800.9,"S AUR","Vis.","V",11.7
2446804.2,"S AUR","Vis.","V",12
2446805.6,"S AUR","Vis.","V",11
2446812.6,"S AUR","Vis.","V",10.9
2446813.3,"S AUR","Vis.","V",12
2446813.5,"S AUR","Vis.","V",10.7
2446814,"S AUR","Vis.","V",11.6
2446814.7,"S AUR","Vis.","V",11.3
2446816.9,"S AUR","Vis.","V",11.5
2446818.7,"S AUR","Vis.","V",11.4
2446819.5,"S AUR","Vis.","V",11.1
2446819.8,"S AUR","Vis.","V",11.1
2446821.5,"S AUR","Vis.","V",11.5
2446822.3,"S AUR","Vis.","V",12
2446822.6,"S AUR","Vis.","V",11.2
2446823.9,"S AUR","Vis.","V",11.2
2446824.451,"S AUR","Vis.","V",11.5
2446824.9,"S AUR","Vis.","V",11.5
2446825.3,"S AUR","Vis.","V",12
2446826.7,"S AUR","Vis.","V",11.8
2446827.3,"S AUR","Vis.","V",11.5
2446828.3,"S AUR","Vis.","V",10.8
2446828.6,"S AUR","Vis.","V",12.2
2446829.6,"S AUR","Vis.","V",10.8
2446830.4,"S AUR","Vis.","V",12.2
2446830.9,"S AUR","Vis.","V",11.5
2446832.4,"S AUR","Vis.","V",11.4
2446832.6,"S AUR","Vis.","V",11.8
2446834.3,"S AUR","Vis.","V",10.7
2446834.4,"S AUR","Vis.","V",10.9
2446834.7,"S AUR","Vis.","V",11.6
2446836.6,"S AUR","Vis.","V",10.9
2446837.3,"S AUR","Vis.","V",11.7
2446839.9,"S AUR","Vis.","V",11.5
2446842.4,"S AUR","Vis.","V",12
2446844.3,"S AUR","Vis.","V",10.9
2446844.7,"S AUR","Vis.","V",11.8
2446844.8,"S AUR","Vis.","V",11.8
2446845.5,"S AUR","Vis.","V",11.8
2446845.6,"S AUR","Vis.","V",12
2446846.4,"S AUR","Vis.","V",12
2446846.6,"S AUR","Vis.","V",11.9
2446847.6,"S AUR","Vis.","V",12.3
2446847.6,"S AUR","Vis.","V",11.6
2446848.6,"S AUR","Vis.","V",12
2446848.7,"S AUR","Vis.","V",11.5
2446850.3,"S AUR","Vis.","V",11.3
2446850.35,"S AUR","Vis.","V",11.6
2446850.6,"S AUR","Vis.","V",11.9
2446851.3,"S AUR","Vis.","V",11.6
2446851.5,"S AUR","Vis.","V",11.9
2446851.8,"S AUR","Vis.","V",12
2446853.6,"S AUR","Vis.","V",11.8
2446854.6,"S AUR","Vis.","V",12
2446854.7,"S AUR","Vis.","V",11.9
2446855.6,"S AUR","Vis.","V",12.5
2446857.66,"S AUR","Vis.","V",11.8
2446858.3,"S AUR","Vis.","V",11.6
2446858.359,"S AUR","Vis.","V",12.3
2446858.6,"S AUR","Vis.","V",12
2446858.7,"S AUR","Vis.","V",11.6
2446858.7,"S AUR","Vis.","V",12
2446861.5,"S AUR","Vis.","V",12
2446861.7,"S AUR","Vis.","V",11.3
2446863.6,"S AUR","Vis.","V",11.9
2446864.3,"S AUR","Vis.","V",11.9
2446866.3,"S AUR","Vis.","V",12
2446866.7,"S AUR","Vis.","V",11.8
2446871.3,"S AUR","Vis.","V",11.9
2446872.6,"S AUR","Vis.","V",12
2446873.363,"S AUR","Vis.","V",11.9
2446873.4,"S AUR","Vis.","V",12.5
2446874.6,"S AUR","Vis.","V",12
2446875.3,"S AUR","Vis.","V",12
2446875.6063,"S AUR","Vis.","V",12
2446875.7,"S AUR","Vis.","V",12
2446876.4,"S AUR","Vis.","V",11.8
2446876.6,"S AUR","Vis.","V",12
2446877.5,"S AUR","Vis.","V",12.4
2446877.6,"S AUR","Vis.","V",12
2446878.6,"S AUR","Vis.","V",12.2
2446879.7,"S AUR","Vis.","V",11.9
2446882.6,"S AUR","Vis.","V",12.1
2446883.5,"S AUR","Vis.","V",12
2446884.3,"S AUR","Vis.","V",12.1
2446884.3,"S AUR","Vis.","V",11.7
2446884.37,"S AUR","Vis.","V",12.1
2446885.6,"S AUR","Vis.","V",12.3
2446888.6,"S AUR","Vis.","V",12.4
2446890.4,"S AUR","Vis.","V",12.2
2446890.5771,"S AUR","Vis.","V",12
2446899.6,"S AUR","Vis.","V",12.2
2446902.6,"S AUR","Vis.","V",12.3
2446902.7,"S AUR","Vis.","V",12.5
2446903,"S AUR","Vis.","V",11.9
2446904.6,"S AUR","Vis.","V",12.2
2446904.6,"S AUR","Vis.","V",12.7
2446905.6,"S AUR","Vis.","V",12
2446908.7,"S AUR","Vis.","V",12.3
2446909.397,"S AUR","Vis.","V",12.7
2446909.6,"S AUR","Vis.","V",12.5
2446910.5,"S AUR","Vis.","V",12.1
2446914.6,"S AUR","Vis.","V",12.1
2446915.6,"S AUR","Vis.","V",13
2447019.8,"S AUR","Vis.","V",12.3
2447030.6,"S AUR","Vis.","V",12.7
2447039.9,"S AUR","Vis.","V",12.6
2447042,"S AUR","Vis.","V",12.4
2447042.9,"S AUR","Vis.","V",12.5
2447043.8,"S AUR","Vis.","V",12.6
2447060,"S AUR","Vis.","V",11.7
2447063.7,"S AUR","Vis.","V",12.7
2447064.8,"S AUR","Vis.","V",12.2
2447073.6,"S AUR","Vis.","V",12.7
2447084.7,"S AUR","Vis.","V",12.4
2447085.7,"S AUR","Vis.","V",12
2447087.477,"S AUR","Vis.","V",12.5
2447088.1,"S AUR","Vis.","V",12.1
2447099.7,"S AUR","Vis.","V",12.4
2447100.7,"S AUR","Vis.","V",12.1
2447113.6,"S AUR","Vis.","V",10.7
2447114.6,"S AUR","Vis.","V",12.9
2447114.7,"S AUR","Vis.","V",12.2
2447123.1,"S AUR","Vis.","V",12.4
2447127.7,"S AUR","Vis.","V",12.9
2447127.8,"S AUR","Vis.","V",12.5
2447138.3,"S AUR","Vis.","V",12.2
2447138.5,"S AUR","Vis.","V",12.1
2447140.7,"S AUR","Vis.","V",11.4
2447147.7,"S AUR","Vis.","V",12.1
2447151.6,"S AUR","Vis.","V",12.2
2447152.4,"S AUR","Vis.","V",12
2447156.8,"S AUR","Vis.","V",12.5
2447159.8,"S AUR","Vis.","V",11.2
2447160.7,"S AUR","Vis.","V",12.8
2447160.9,"S AUR","Vis.","V",12.1
2447162.6,"S AUR","Vis.","V",12.1
2447167,"S AUR","Vis.","V",11.9
2447168.3,"S AUR","Vis.","V",12.1
2447170.5,"S AUR","Vis.","V",11.5
2447173.299,"S AUR","Vis.","V",11.9
2447174.6,"S AUR","Vis.","V",12.6
2447178.6,"S AUR","Vis.","V",11.4
2447179,"S AUR","Vis.","V",11.8
2447179.6,"S AUR","Vis.","V",12
2447180.6,"S AUR","Vis.","V",12.5
2447183.4,"S AUR","Vis.","V",11.9
2447186.844,"S AUR","Vis.","V",11.8
2447193.4,"S AUR","Vis.","V",12
2447196.5,"S AUR","Vis.","V",12.1
2447199.282,"S AUR","Vis.","V",12.1
2447199.5,"S AUR","Vis.","V",12.4
2447200.5,"S AUR","Vis.","V",12.6
2447201.4,"S AUR","Vis.","V",12
2447204.6,"S AUR","Vis.","V",12
2447204.6,"S AUR","Vis.","V",12.1
2447207,"S AUR","Vis.","V",11.8
2447207.6,"S AUR","Vis.","V",12
2447207.8,"S AUR","Vis.","V",11.7
2447208.7,"S AUR","Vis.","V",12
2447208.8,"S AUR","Vis.","V",11
2447209.7,"S AUR","Vis.","V",11.9
2447211.3,"S AUR","Vis.","V",11.9
2447212.3,"S AUR","Vis.","V",11.3
2447213.4,"S AUR","Vis.","V",11.4
2447214.7,"S AUR","Vis.","V",12
2447214.777,"S AUR","Vis.","V",12.1
2447221.6,"S AUR","Vis.","V",12.1
2447222.4,"S AUR","Vis.","V",12
2447225.6,"S AUR","Vis.","V",12.1
2447225.6,"S AUR","Vis.","V",12
2447226.7,"S AUR","Vis.","V",12
2447227.6,"S AUR","Vis.","V",11.6
2447228.465,"S AUR","Vis.","V",11.9
2447228.6,"S AUR","Vis.","V",12.1
2447232.4,"S AUR","Vis.","V",12
2447232.6,"S AUR","Vis.","V",10.9
2447232.7,"S AUR","Vis.","V",12.2
2447234.6,"S AUR","Vis.","V",12.1
2447235.643,"S AUR","Vis.","V",11.8
2447235.8,"S AUR","Vis.","V",11.5
2447237.6,"S AUR","Vis.","V",11.9
2447239.7,"S AUR","Vis.","V",12
2447240.4,"S AUR","Vis.","V",11.9
2447242.6,"S AUR","Vis.","V",12
2447247.6,"S AUR","Vis.","V",11.3
2447247.8,"S AUR","Vis.","V",10.9
2447248.6,"S AUR","Vis.","V",11
2447251.5,"S AUR","Vis.","V",12.1
2447251.5,"S AUR","Vis.","V",12
2447255.6,"S AUR","Vis.","V",11.7
2447257.6,"S AUR","Vis.","V",11.9
2447257.6,"S AUR","Vis.","V",10.9
2447258.6,"S AUR","Vis.","V",12
2447258.63,"S AUR","Vis.","V",11.5
2447260.5,"S AUR","Vis.","V",11.9
2447261.6,"S AUR","Vis.","V",10.9
2447262.4,"S AUR","Vis.","V",11.7
2447262.6,"S AUR","Vis.","V",11.5
2447262.7,"S AUR","Vis.","V",11.6
2447268.6,"S AUR","Vis.","V",11.8
2447269.5,"S AUR","Vis.","V",11.9
2447270.4,"S AUR","Vis.","V",11.3
2447280.6,"S AUR","Vis.","V",11.8
2447286.6,"S AUR","Vis.","V",12.1
2447296.5,"S AUR","Vis.","V",11.3
2447382.8,"S AUR","Vis.","V",12.1
2447385.6,"S AUR","Vis.","V",11.7
2447395.6,"S AUR","Vis.","V",12.1
2447398,"S AUR","Vis.","V",11.8
2447407.713,"S AUR","Vis.","V",12.1
2447411.8,"S AUR","Vis.","V",12
2447413.64,"S AUR","Vis.","V",11.9
2447424.6,"S AUR","Vis.","V",12
2447424.9,"S AUR","Vis.","V",11.4
2447424.9,"S AUR","Vis.","V",11.6
2447437.7,"S AUR","Vis.","V",12.1
2447442.5,"S AUR","Vis.","V",11.9
2447443.9,"S AUR","Vis.","V",11.9
2447446.9,"S AUR","Vis.","V",11.5
2447465.6,"S AUR","Vis.","V",12.1
2447465.7,"S AUR","Vis.","V",11.4
2447467.4,"S AUR","Vis.","V",12.2
2447467.4,"S AUR","Vis.","V",12.2
2447468.405,"S AUR","Vis.","V",12
2447469.6,"S AUR","Vis.","V",12.2
2447472.4,"S AUR","Vis.","V",12.1
2447473,"S AUR","Vis.","V",11.5
2447473.6,"S AUR","Vis.","V",11.1
2447474.6,"S AUR","Vis.","V",11.2
2447476.8,"S AUR","Vis.","V",12
2447480.4,"S AUR","Vis.","V",12.4
2447481.4,"S AUR","Vis.","V",12.2
2447483.6,"S AUR","Vis.","V",11
2447485.8,"S AUR","Vis.","V",12.7
2447488.1,"S AUR","Vis.","V",12
2447492.8,"S AUR","Vis.","V",12.6
2447493.6,"S AUR","Vis.","V",12.7
2447494.3,"S AUR","Vis.","V",12.6
2447494.7,"S AUR","Vis.","V",12.7
2447497.7,"S AUR","Vis.","V",12.1
2447497.7,"S AUR","Vis.","V",12.3
2447499.9,"S AUR","Vis.","V",12.1
2447500.6,"S AUR","Vis.","V",11.7
2447500.9,"S AUR","Vis.","V",12.1
2447501.8,"S AUR","Vis.","V",12.9
2447502.3,"S AUR","Vis.","V",12.7
2447502.658,"S AUR","Vis.","V",13.1
2447502.659,"S AUR","Vis.","V",12.7
2447507.7,"S AUR","Vis.","V",13
2447508,"S AUR","Vis.","V",12.1
2447509.7,"S AUR","Vis.","V",12.9
2447522,"S AUR","Vis.","V",12.7
2447523.6,"S AUR","Vis.","V",11.5
2447524.5,"S AUR","Vis.","V",12.6
2447526.5,"S AUR","Vis.","V",12.7
2447527.6,"S AUR","Vis.","V",12.9
2447529.388,"S AUR","Vis.","V",12.8
2447529.4,"S AUR","Vis.","V",12.9
2447531.5,"S AUR","Vis.","V",13
2447535.6,"S AUR","Vis.","V",12.2
2447538.6,"S AUR","Vis.","V",13.1
2447538.6,"S AUR","Vis.","V",13.2
2447539.3,"S AUR","Vis.","V",12.4
2447539.6,"S AUR","Vis.","V",12.6
2447539.7,"S AUR","Vis.","V",12.7
2447540.5,"S AUR","Vis.","V",13.2
2447540.6,"S AUR","Vis.","V",13
2447540.806,"S AUR","Vis.","V",13.2
2447541.6,"S AUR","Vis.","V",13.1
2447548.7,"S AUR","Vis.","V",12.6
2447549.5,"S AUR","Vis.","V",12.9
2447550.9,"S AUR","Vis.","V",12.6
2447551.6,"S AUR","Vis.","V",13.2
2447552.4,"S AUR","Vis.","V",12.1
2447553.348,"S AUR","Vis.","V",12.5
2447553.7,"S AUR","Vis.","V",13.2
2447554.6,"S AUR","Vis.","V",13.3
2447554.6,"S AUR","Vis.","V",13.4
2447554.8,"S AUR","Vis.","V",12.8
2447555.3,"S AUR","Vis.","V",12.5
2447556.4,"S AUR","Vis.","V",12.9
2447557.3,"S AUR","Vis.","V",13
2447557.7,"S AUR","Vis.","V",12.8
2447558.6,"S AUR","Vis.","V",13.5
2447558.7,"S AUR","Vis.","V",12.6
2447561.5,"S AUR","Vis.","V",13.1
2447561.8,"S AUR","Vis.","V",12.8
2447562.4,"S AUR","Vis.","V",12.6
2447565.3,"S AUR","Vis.","V",12
2447565.373,"S AUR","Vis.","V",13.1
2447567.3,"S AUR","Vis.","V",13
2447567.7,"S AUR","Vis.","V",12.7
2447568.5,"S AUR","Vis.","V",13.2
2447569.7,"S AUR","Vis.","V",13
2447574.5,"S AUR","Vis.","V",13.2
2447579.6,"S AUR","Vis.","V",13.1
2447581.3,"S AUR","Vis.","V",13.3
2447581.381,"S AUR","Vis.","V",12.9
2447581.6,"S AUR","Vis.","V",12.7
2447585.5,"S AUR","Vis.","V",13.2
2447586.8,"S AUR","Vis.","V",13.1
2447588.6,"S AUR","Vis.","V",13.3
2447590.4,"S AUR","Vis.","V",12.1
2447591.4,"S AUR","Vis.","V",12.6
2447591.4,"S AUR","Vis.","V",13.3
2447592.6,"S AUR","Vis.","V",13.3
2447593.7,"S AUR","Vis.","V",12.7
2447597.3,"S AUR","Vis.","V",12
2447599.3,"S AUR","Vis.","V",12.3
2447607.6,"S AUR","Vis.","V",12.4
2447609.6,"S AUR","Vis.","V",12.4
2447611.332,"S AUR","Vis.","V",12.6
2447611.6,"S AUR","Vis.","V",12.5
2447612.3,"S AUR","Vis.","V",12.7
2447612.3,"S AUR","Vis.","V",12.4
2447612.4,"S AUR","Vis.","V",13.4
2447613.4,"S AUR","Vis.","V",12.9
2447613.6,"S AUR","Vis.","V",11.7
2447614.6,"S AUR","Vis.","V",12.7
2447614.6,"S AUR","Vis.","V",13
2447615.7,"S AUR","Vis.","V",13.3
2447622.6,"S AUR","Vis.","V",12.5
2447624.6,"S AUR","Vis.","V",13
2447629.6,"S AUR","Vis.","V",12.5
2447631.6,"S AUR","Vis.","V",12.4
2447633.6,"S AUR","Vis.","V",11.7
2447639.6,"S AUR","Vis.","V",12.5
2447641.6,"S AUR","Vis.","V",12.4
2447643.4,"S AUR","Vis.","V",11.8
2447645.378,"S AUR","Vis.","V",11.9
2447647.7,"S AUR","Vis.","V",12.4
2447648.8,"S AUR","Vis.","V",12.2
2447653.6,"S AUR","Vis.","V",12
2447674.5,"S AUR","Vis.","V",10.7
2447734.9,"S AUR","Vis.","V",11.3
2447738.9,"S AUR","Vis.","V",11
2447744.9,"S AUR","Vis.","V",11.4
2447746.9,"S AUR","Vis.","V",11.9
2447748.594,"S AUR","Vis.","V",11.9
2447771.609,"S AUR","Vis.","V",10.9
2447773,"S AUR","Vis.","V",11.3
2447779.7,"S AUR","Vis.","V",11.9
2447785.9,"S AUR","Vis.","V",11.3
2447793.9,"S AUR","Vis.","V",11.9
2447799.5,"S AUR","Vis.","V",11.9
2447800.5,"S AUR","Vis.","V",11.6
2447803.658,"S AUR","Vis.","V",12.1
2447807.8,"S AUR","Vis.","V",12
2447810.9,"S AUR","Vis.","V",11.1
2447813.684,"S AUR","Vis.","V",11.5
2447821.5,"S AUR","Vis.","V",11.4
2447825.6,"S AUR","Vis.","V",11.2
2447827.447,"S AUR","Vis.","V",11.9
2447827.9,"S AUR","Vis.","V",11.1
2447830.1,"S AUR","Vis.","V",11.1
2447831.4,"S AUR","Vis.","V",10.9
2447834.3,"S AUR","Vis.","V",11.4
2447835.5,"S AUR","Vis.","V",12
2447838.5,"S AUR","Vis.","V",11.1
2447840.8,"S AUR","Vis.","V",11.2
2447841.44,"S AUR","Vis.","V",11.1
2447841.5,"S AUR","Vis.","V",11.5
2447841.7,"S AUR","Vis.","V",11.2
2447843.7,"S AUR","Vis.","V",11.6
2447849.319,"S AUR","Vis.","V",11.5
2447850.4,"S AUR","Vis.","V",10.8
2447852.4,"S AUR","Vis.","V",11
2447853.4,"S AUR","Vis.","V",11
2447853.7,"S AUR","Vis.","V",11.6
2447854.4,"S AUR","Vis.","V",11.1
2447856.1,"S AUR","Vis.","V",10.7
2447857.5,"S AUR","Vis.","V",11.6
2447858.4,"S AUR","Vis.","V",12
2447860.8,"S AUR","Vis.","V",9.7
2447861.7,"S AUR","Vis.","V",12
2447862.333,"S AUR","Vis.","V",11.6
2447862.6,"S AUR","Vis.","V",12.3
2447862.6,"S AUR","Vis.","V",11.6
2447862.6,"S AUR","Vis.","V",11
2447862.7,"S AUR","Vis.","V",11.2
2447863.44,"S AUR","Vis.","V",11.2
2447867.8,"S AUR","Vis.","V",10.4
2447868.3,"S AUR","Vis.","V",12
2447870.7,"S AUR","Vis.","V",10.9
2447875.5,"S AUR","Vis.","V",10.5
2447878.4,"S AUR","Vis.","V",10.9
2447878.5,"S AUR","Vis.","V",11.5
2447880.4,"S AUR","Vis.","V",10
2447885.48,"S AUR","Vis.","V",10.3
2447885.5,"S AUR","Vis.","V",11.4
2447886.276,"S AUR","Vis.","V",10.9
2447886.3,"S AUR","Vis.","V",10.8
2447886.8,"S AUR","Vis.","V",11
2447887.6,"S AUR","Vis.","V",10.8
2447888.4,"S AUR","Vis.","V",10
2447891.8,"S AUR","Vis.","V",10
2447893.5,"S AUR","Vis.","V",10.8
2447893.5,"S AUR","Vis.","V",11
2447893.7,"S AUR","Vis.","V",11
2447895.3,"S AUR","Vis.","V",10
2447896.6,"S AUR","Vis.","V",10.9
2447897.5,"S AUR","Vis.","V",10.8
2447904.6,"S AUR","Vis.","V",11.5
2447908.3,"S AUR","Vis.","V",11.2
2447908.3,"S AUR","Vis.","V",10.3
2447909.3,"S AUR","Vis.","V",10.5
2447909.35,"S AUR","Vis.","V",10.9
2447910.3,"S AUR","Vis.","V",10.6
2447910.3,"S AUR","Vis.","V",10.5
2447910.36,"S AUR","Vis.","V",10.3
2447912.42,"S AUR","Vis.","V",10.3
2447916.6,"S AUR","Vis.","V",11.1
2447918.3,"S AUR","Vis.","V",11.4
2447918.7,"S AUR","Vis.","V",10.3
2447921.3,"S AUR","Vis.","V",10.4
2447921.6,"S AUR","Vis.","V",10.5
2447921.6,"S AUR","Vis.","V",10.6
2447922.6,"S AUR","Vis.","V",10.9
2447925.4,"S AUR","Vis.","V",10.6
2447931.39,"S AUR","Vis.","V",10.2
2447935.9,"S AUR","Vis.","V",10.5
2447938.4,"S AUR","Vis.","V",10.5
2447940.4,"S AUR","Vis.","V",11.1
2447941.3,"S AUR","Vis.","V",10.7
2447941.5,"S AUR","Vis.","V",11
2447942.6,"S AUR","Vis.","V",10.5
2447942.7,"S AUR","Vis.","V",11
2447943.7,"S AUR","Vis.","V",10.6
2447944.317,"S AUR","Vis.","V",10.9
2447944.7,"S AUR","Vis.","V",10.7
2447945.4,"S AUR","Vis.","V",10.4
